price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
5.30E+05,253,3,2.25,2120,1,0,1967,0
3.75E+05,324,3,2.25,2120,2,0,1983,0
9.10E+05,476,4,2.5,3350,2,0,1988,0
7.82E+05,142,4,2.5,2380,2,0,1991,0
259950,442,2,2,1070,2,0,2008,0
3.15E+05,265,4,2.75,2300,1,0,1979,0
2.15E+05,147,2,1,1320,1,0,1943,0
7.05E+05,203,3,1.75,2180,1,0,1946,0
1.45E+06,285,3,3,4380,2,0,1952,0
4.51E+05,492,3,1.75,1790,2,0,1949,0
2.61E+05,244,2,1,750,1,0,1943,0
3.96E+05,320,3,1.5,1300,1,0,1956,0
7.25E+05,202,4,2.5,2990,2,0,1999,0
1.95E+06,170,7,3.5,4640,2,0,1965,2003
2.38E+05,195,4,1,1400,1.5,0,1959,0
7.50E+05,481,6,1.75,2750,2,0,1973,0
331500,299,4,2.5,2050,2,0,1998,0
4.60E+05,300,4,3,2230,1,0,1978,0
404950,187,4,2.25,2340,1,0,1982,0
8.80E+05,350,3,2.5,2870,2,0,2014,0
8.63E+05,163,4,2.5,4120,2,0,1997,0
638700,349,3,1.75,2080,1,0,1960,0
4.35E+05,208,3,2.5,1840,2,0,2008,0
2.60E+05,364,3,1,1180,1.5,0,1959,0
671500,225,5,2.75,2160,1.5,0,1927,0
6.10E+05,294,3,1,1180,1.5,0,1907,0
4.05E+05,351,2,0.75,1160,1,0,1937,0
338900,198,4,2.5,1830,2,0,2003,0
7.20E+05,387,4,4,3200,2,0,2004,0
4.42E+05,478,5,3,2560,1.5,0,1927,0
6.50E+05,153,5,2.75,2550,1.5,0,1902,0
263500,366,3,1.75,1330,1,0,1981,0
3.00E+05,350,2,1,1220,1,0,1963,0
2.66E+05,342,3,2.5,1805,2,0,2009,0
9.30E+05,344,4,4,6050,2.5,0,2009,0
5.30E+05,391,4,2.5,2320,2,0,2004,0
1.80E+05,344,3,1,1384,1,0,1965,0
6.19E+05,135,3,2.5,2720,2,0,2005,0
2.64E+05,232,3,1.5,1820,1,0,1962,0
7.30E+05,181,2,2.25,2130,1.5,0,1941,0
4.39E+05,294,4,2.25,2060,2,0,1975,0
268500,320,4,1.75,1420,1,0,1981,0
3.30E+05,195,3,1.75,1510,1,0,1985,0
6.40E+05,230,3,2.5,2160,1.5,0,1903,2013
9.00E+05,188,3,2.5,3180,2,0,1978,0
3.70E+05,272,3,2.25,2110,2,0,1985,0
6.85E+05,437,3,2,2060,1.5,0,1931,0
5.05E+05,246,3,1.5,1830,1,0,1981,0
2.65E+05,293,3,1.75,1820,1,0,1966,0
2.90E+05,447,3,2.5,1610,2,0,2006,0
2.96E+05,244,4,2.5,1780,2,0,2006,0
3.60E+05,408,4,2.5,1840,2,0,1996,0
240500,154,3,1.75,1460,1,0,1997,0
372500,202,2,2.5,1400,2,0,2007,0
5.95E+05,274,3,2.5,3370,2,0,2004,0
5.15E+05,289,4,3,3590,2,0,1997,0
1.22E+06,216,4,2.25,3200,2,0,1962,0
5.07E+05,281,2,1.75,1670,1,0,2004,0
399950,399,4,2,2420,1,0,1984,0
1.85E+05,231,3,1.75,1430,2,0,1994,0
4.60E+05,236,3,1.75,1440,1,0,1980,0
435500,419,3,2.25,1450,2,0,1985,0
4.69E+05,462,4,2.75,3550,1,0,1966,0
5.31E+05,124,2,3,1270,2,0,2000,0
443500,401,2,1,940,1,0,1949,0
2.23E+05,329,3,2,1670,1,0,1990,0
5.90E+05,471,4,3.5,3100,2,0,1996,0
3.40E+05,342,2,2.5,1100,3,0,1997,0
6.50E+05,308,3,2,1870,1,0,1925,0
533600,267,3,2.5,1930,2,0,1990,0
6.95E+05,160,3,2.75,2540,2,0,2005,0
2.42E+05,167,3,1.75,1280,1.5,0,1988,0
4.25E+05,378,3,2.25,1820,1,0,1967,0
5.25E+05,490,3,2.25,1490,2,0,1981,0
4.85E+05,264,3,2.5,1880,2,0,1988,0
1.75E+05,377,3,1,1250,1,0,1971,0
2.10E+05,169,3,2,1440,1,0,1983,0
2.60E+05,469,3,2.5,1920,2,0,1989,0
5.77E+05,173,3,2.5,2060,1,0,1976,0
2.00E+05,293,3,1.5,1210,1,0,1958,0
6.05E+05,420,2,1.75,1760,1,0,1927,0
3.25E+05,140,3,1,990,1,0,1947,0
289500,225,3,1,960,1,0,1944,0
559950,219,3,2.5,1660,3,0,2014,0
1042500,460,3,1.75,1900,1,0,1941,0
543500,281,3,2.25,1270,1,0,1970,0
4.80E+05,141,4,2.25,3250,2,0,1983,0
2.18E+05,142,3,1,960,1,0,1982,0
5.65E+05,172,2,1.75,1330,1,0,1914,1945
426700,345,3,1.75,2080,1,0,1968,0
6.50E+05,254,3,2.5,2690,1,0,1957,0
5.42E+05,266,2,1,890,1,0,1910,0
4.15E+05,174,3,1.75,1070,1,0,1977,0
2.14E+05,226,3,1,1200,1,0,1953,0
2.45E+05,385,3,1.5,1360,2,0,1949,0
314500,181,3,2,2050,1,0,1993,0
1.12E+06,463,3,1.5,3000,2,0,1924,0
3.78E+05,426,2,2,1300,1,0,1963,0
3.05E+05,208,4,2.5,2250,1,0,1982,0
5.95E+05,443,5,2.75,3740,1,0,1978,0
729500,496,3,2.5,1660,3,0,2015,0
4.30E+05,272,3,2.5,2360,2,0,2003,0
2.40E+05,463,3,1.75,1760,1,0,1987,0
5.45E+05,443,3,1.75,1680,1.5,0,1916,0
5.30E+05,187,3,1.75,1320,1,0,1918,0
1.57E+05,321,1,1,870,1,0,1939,0
4.25E+05,461,4,1,1260,1.5,0,1925,0
2.20E+05,320,3,1,1000,1,0,1944,0
5.21E+05,327,4,1.75,2020,1,0,1976,0
3.25E+05,142,3,1,1920,1,0,1952,0
597500,457,3,2,2150,1.5,0,1911,0
3.37E+05,203,3,2.5,1470,2,0,1999,0
1.00E+06,476,3,2.5,3180,2,0,1991,0
3.07E+06,323,3,2.5,3930,1,1,1957,0
4.95E+05,126,3,1,990,1,0,1943,0
7.48E+05,366,4,3.5,2770,2,0,2001,0
8.88E+05,244,3,1.5,1250,1,0,1953,0
269900,447,3,1.75,1140,1,0,1986,0
496500,316,4,2.5,2250,1,0,1967,0
4.75E+05,385,3,2.5,1640,2,0,1969,0
3.12E+05,146,3,1.5,1255,3,0,2004,0
3.23E+05,327,3,1,1290,1,0,1976,0
3.31E+05,327,3,1.75,1300,1,0,1986,0
3.06E+05,133,3,1.5,1220,3,0,2007,0
6.55E+05,272,4,2.5,2630,3,0,2002,0
2.90E+05,189,3,1.5,1950,1,0,1959,0
1.25E+06,213,4,3.25,3160,2,0,1965,0
4.60E+05,166,3,1.75,1550,1,0,1949,0
4.35E+05,254,4,2.5,1700,1,0,1940,0
6.64E+05,439,4,2.75,2510,1,0,1978,0
8.65E+05,209,4,1.75,1800,2,0,1921,0
3.85E+05,224,3,1.75,1800,1,0,1968,0
4.97E+05,198,3,2.25,1870,1,0,1975,0
2.80E+05,173,2,1,1010,1,0,1925,0
1.88E+05,391,2,1.5,1120,1,0,1924,0
478500,272,3,1,2090,1,0,1969,0
1.15E+06,211,4,3.5,4370,2,0,2001,0
2.22E+05,226,3,2,1440,1,0,1981,0
7.99E+05,147,4,3,2580,2,0,1984,0
609900,159,4,2.5,3190,2,0,2006,0
4.13E+05,288,4,3.5,2380,2,0,1995,0
4.00E+05,285,4,1,1420,1.5,0,1930,0
802541,369,5,2.75,2990,2,0,2014,0
3.20E+05,138,3,2.5,2680,2,0,1990,0
5.07E+05,434,4,2.5,2730,2,0,2006,0
387500,266,3,1,1220,1,0,1946,0
3.96E+05,419,3,1,1500,1,0,1967,0
3.73E+05,232,3,1.75,1830,1,0,1958,0
1484900,265,5,2.5,4570,2,0,1965,0
359900,201,4,2.25,2470,2,0,1983,0
4.10E+05,427,2,1,800,1,0,1927,0
6.90E+05,192,4,2.5,2900,2,0,1992,0
2.45E+05,175,3,2,1410,1,0,1985,0
7.00E+05,362,5,2.5,2830,1,0,1979,0
2.68E+05,264,4,1.75,1680,1,0,1977,0
2.25E+05,160,3,1.75,1760,1,0,1979,0
9.80E+05,281,4,2.25,2240,2,0,1976,0
7.95E+05,461,2,1,1380,1.5,0,1905,0
1.95E+05,488,2,1,820,1,0,1953,0
4.80E+05,306,4,2,2180,1,0,1950,0
4.85E+05,352,4,2,1400,1,0,1900,0
1.30E+05,226,2,1,880,1,0,1928,0
3.25E+05,215,2,1,1060,1,0,1946,0
4.40E+05,467,3,1.75,1530,1,0,1984,0
5.50E+05,286,4,1.75,2480,1,0,1958,0
3.10E+05,216,3,1.75,1490,1,0,1967,0
5.30E+05,181,3,2.5,3660,2,0,1989,0
3.90E+05,175,4,2.5,2340,2,0,1993,0
2.43E+05,250,3,1.75,1450,1,0,1981,0
6.39E+05,202,4,2.5,2210,2,0,1990,0
2.15E+05,260,4,1,1130,1,0,1969,0
4.05E+05,427,5,1.75,1550,1,0,1961,0
2.50E+05,355,4,1.75,1710,1,0,1968,0
405500,195,3,1.5,1010,1,0,1954,0
4.52E+05,208,6,2.25,2660,2,0,1937,1990
7.30E+05,366,6,2.25,2660,2,0,1937,1990
2.67E+05,468,3,2,1300,1,0,1994,0
289950,219,3,2.5,1670,2,0,2002,0
5.65E+05,208,2,1,960,1,0,1911,0
1.58E+06,219,4,3.25,4670,2,0,1988,0
6.36E+05,474,3,2.5,2140,2,0,2007,0
3.50E+05,260,5,3,2520,1,0,2004,0
3.20E+05,154,3,1.5,1650,1,0,1978,0
2.10E+05,163,2,1.75,1440,1,0,1978,0
2.45E+05,252,2,1,1050,1,0,1950,0
3.28E+05,309,3,1.75,1470,1,0,1983,0
9.85E+05,128,4,2.25,4230,2,0,1989,0
5.01E+05,162,3,1.75,1970,1,0,1976,0
3.15E+05,259,3,2.25,1540,2,0,1992,0
4.03E+05,127,3,2.75,2090,2,0,2012,0
5.50E+05,195,3,2,2380,2,0,1934,0
347500,377,4,2.5,2156,2,0,2012,0
3.65E+05,278,4,2.25,2070,2,0,1986,0
5.88E+05,419,3,1,1910,1,0,1951,0
6.05E+05,231,3,1.75,1920,1,0,1977,0
1.30E+06,316,3,3.25,3400,2,0,1937,0
2.33E+05,322,3,2,1400,1,0,1974,0
3.60E+05,208,4,2.5,2210,2,0,1997,0
4.59E+05,348,2,1.75,1170,1,0,1929,0
7.40E+05,310,3,2,2100,1,0,1995,0
3.05E+05,259,3,1,1160,1,0,1967,0
3.95E+05,170,3,1,1500,1,0,1925,0
5.60E+05,387,4,2.5,2940,2,0,2000,0
6.50E+05,194,4,1.75,2010,1,0,1963,0
449950,155,3,2.5,2170,2,0,2003,0
517500,419,3,1.5,1430,1,0,1940,0
4.35E+05,245,4,1.5,1510,1,0,1970,0
329999,463,3,1,1150,1,0,1952,0
9.50E+05,343,3,1.75,2150,1,0,1960,0
4.47E+05,210,3,1,1370,1,0,1944,0
699800,239,2,2.5,2380,1,0,2010,0
8.50E+05,153,3,1.75,1370,1,0,1911,1988
316500,244,3,1.75,1600,1,0,1979,0
942500,195,5,3.5,3750,1,0,1981,0
1.31E+06,385,2,2.25,3950,2,0,1991,0
856600,397,4,2.25,2400,1,0,1964,0
405600,296,5,1.5,2830,2.5,0,1918,0
5.65E+05,148,4,2.5,2440,2,0,1996,0
4.00E+05,253,3,2.25,1190,2,0,2008,0
3.30E+05,447,3,2,1400,1,0,1997,0
374950,422,4,2.75,2730,2,0,2005,0
405300,350,3,2.75,2390,1,0,1983,0
5.60E+05,307,3,2.25,2060,2,0,1984,0
8.24E+05,447,4,2.25,2490,1,0,1961,0
2.60E+05,196,3,1.75,1100,1,0,1984,0
7.60E+05,371,4,2.5,2430,1,0,1965,0
4.05E+05,174,3,2.5,3170,2,0,1995,0
429900,169,4,2.5,2640,2,0,1987,0
341500,316,3,1.5,1130,1,0,1961,0
465250,162,5,2,1940,1.5,0,1957,0
4.50E+05,125,2,2,1100,1.5,0,1912,2005
3.90E+05,404,3,1,1200,1,0,1955,0
4.20E+05,121,3,2.25,2000,1,0,1963,0
269950,165,3,2.5,1890,2,0,2002,0
4.93E+05,288,4,2,1910,1,0,1910,0
3.70E+05,134,4,2.5,2710,2,0,1998,0
2.25E+06,162,5,4.25,4860,1.5,0,1905,0
3.05E+05,420,3,1,1250,1,0,1967,0
4.00E+05,162,3,1.75,1590,1.5,0,1938,0
3.20E+05,321,3,1.5,1240,2,0,2009,0
7.15E+05,385,4,1,2000,2,0,1911,0
6.50E+05,335,6,2.75,3610,1.5,0,1966,0
2.18E+05,427,5,1.75,1930,1,0,1966,0
5.00E+05,469,2,1,1280,1,0,1964,0
4.60E+05,323,4,2,2090,1,0,1984,0
232500,189,3,1.5,1940,1,0,1969,0
408200,135,3,2.5,1800,2,0,1990,0
5.22E+05,161,3,1.75,1730,1,0,1980,0
6.75E+05,173,4,2.5,2810,2,0,1982,0
1.36E+06,189,4,3.5,3550,1,0,1999,0
249950,281,4,1,1330,1.5,0,1952,0
2.10E+05,427,2,1,750,1,0,1950,0
429950,191,4,1,1760,1,0,1947,0
737500,278,4,2.5,3200,2,0,1993,0
7.10E+05,268,4,2,1740,1,0,1958,0
4.70E+05,292,3,2.5,2100,2,0,1999,0
1.10E+06,419,4,3.5,4270,1,0,1993,0
6.50E+05,226,3,2,1340,1.5,0,1913,0
1.22E+06,138,4,2.5,3190,1,0,1967,0
422120,379,3,2.5,1630,2,0,1987,0
6.25E+05,371,5,2.5,2990,2,0,2007,0
385200,156,4,1,1550,1.5,0,1954,0
5.00E+05,468,3,2.25,1690,2,0,1989,0
3.08E+05,321,4,2.25,1960,2,0,1989,0
5.65E+05,155,3,2.75,2390,1,0,1977,0
5.81E+05,250,3,2.5,2600,2,0,2004,0
3.61E+05,217,3,2,1950,1,0,1999,0
3.45E+05,386,3,1,1250,1,0,1964,0
4.19E+05,288,2,2.25,1180,2,0,2008,0
3.47E+05,496,3,2.5,1680,2,0,2004,0
6.25E+05,294,4,2.25,2220,2,0,1989,0
2.40E+06,448,4,4.25,4890,2,0,1999,0
3.79E+05,356,3,3.25,2660,2.5,0,2014,0
3.10E+05,355,3,1.5,1150,2,0,1988,0
2.50E+05,497,2,2,1130,1,0,1941,0
6.82E+05,225,5,2.75,2760,2,0,2005,0
246500,201,3,2,1430,1,0,1992,0
3.25E+05,301,3,1,1490,1.5,0,1932,0
310950,217,4,2.5,2030,2,0,2004,0
1.10E+06,243,3,2,3010,2,0,1931,0
287500,274,3,1,1810,1,0,1954,0
4.31E+05,413,3,1,1810,1,0,1954,0
2.26E+05,233,3,1,970,1,0,1968,0
8.25E+05,496,3,1.75,2010,1.5,0,1926,0
1.75E+05,253,4,1,1300,1.5,0,1947,0
465750,134,3,1.5,1260,1,0,1959,0
6.59E+05,442,4,2.25,2610,2,0,1983,0
5.95E+05,405,3,1.75,1910,1,0,1941,0
3.50E+05,176,3,2.25,1780,2,0,1987,0
2.70E+05,156,4,2.25,1900,1,0,1975,0
662500,253,6,2.25,2450,1,0,1957,0
249900,323,3,1.75,1380,1,0,1939,1957
324500,440,3,1.75,1920,1,0,1977,0
4.30E+05,198,2,1.75,1350,1,0,2004,0
419950,497,2,1.75,1350,1,0,2004,0
2.85E+05,208,4,1.75,2510,1,0,1962,0
3.32E+05,371,4,2.5,2470,2,0,2002,0
2.82E+05,348,4,1.75,1660,1,0,1956,0
3.20E+05,321,3,1,1340,1,0,1987,0
428750,128,3,1,1620,1.5,0,1911,1977
3.30E+05,378,3,2.25,2300,2,0,1977,0
456500,342,4,3.5,2000,3,0,2008,0
3.52E+05,128,3,2.25,1640,1,0,1972,0
6.64E+05,328,4,2,1530,1.5,0,1912,0
6.28E+05,202,3,1.75,4000,1,0,1987,0
5.12E+05,427,3,1.75,1610,1,0,1977,0
2.54E+05,344,3,2,2070,1,0,1969,0
535800,140,4,2.5,1900,2,0,1994,0
287653,282,3,1,1050,1,0,1960,1981
4.38E+05,211,3,2.5,1520,2,0,2006,0
4.50E+05,196,4,1.75,2390,1,0,1949,0
3.27E+05,177,5,2.75,2400,2,0,1998,0
370500,223,4,2.5,1790,2,0,2005,0
2.65E+05,294,3,2.5,1720,2,0,1993,0
4.50E+05,433,4,2.75,2980,1,0,1979,0
4.25E+05,177,3,1,1520,1.5,0,1988,0
166600,316,3,1.75,1150,1,0,1977,0
2.45E+05,170,1,0.75,380,1,0,1963,0
5.65E+05,492,3,1,910,1,0,1951,0
539900,222,3,1.75,1650,1,0,1976,0
9.10E+05,426,3,3.5,2480,2,0,2010,0
2.80E+05,307,4,2.5,2050,2,0,1990,0
2.75E+05,436,3,2.25,1420,2,0,1989,0
4.67E+05,481,3,2.5,3460,2,0,2001,0
457500,211,3,2.5,1500,2,0,1996,0
381156,359,2,1,1320,1,0,1908,0
289999,477,5,2.5,2180,1,0,1977,0
642450,476,3,1.75,1830,1,0,1919,0
469950,261,3,2.25,1620,1,0,1962,0
7.95E+05,428,3,2,2920,1,0,1975,0
7.85E+05,406,4,2.5,3300,2,0,1984,0
8.60E+05,149,3,2.25,3060,2,0,1983,0
1.10E+06,162,0,0,3064,3.5,0,1990,0
147500,408,3,1,1530,1,0,1959,0
3.90E+05,328,3,2,1910,1,0,1978,0
2.29E+05,352,3,1,1020,1,0,1954,0
1.85E+05,134,3,1,1150,1,0,1932,0
414900,237,3,1.5,1260,1,0,1941,0
2.00E+05,407,4,2,1920,1,0,1914,0
2.25E+05,293,4,2.25,1800,1,0,1969,0
7.20E+05,254,3,1.75,2040,2,0,1924,0
9.30E+05,153,4,2.5,2200,2,0,1908,0
1.27E+06,154,5,2.5,3200,1,0,1952,0
7.00E+05,314,5,3.25,2400,2,0,1928,0
4.66E+05,195,2,1.5,1140,3,0,2005,0
3.74E+05,236,3,1.5,1330,1,0,1976,0
4.80E+05,196,3,2.5,1940,2,0,1994,0
7.40E+05,160,3,2.5,3000,2,0,1995,0
1.01E+06,313,4,1,1820,1.5,0,1923,2014
3.95E+05,149,4,2.5,2910,2,0,2002,0
3.40E+05,205,2,1,1090,1,0,1954,0
2.09E+05,222,3,2,1230,2,0,2003,0
431650,317,5,2.5,1710,1.5,0,1962,0
9.80E+05,127,5,2.5,3160,1,0,1971,0
6.60E+05,216,3,2.5,2680,2,0,1993,0
7.30E+05,434,4,2.25,2190,2,0,1977,0
291500,468,3,1.75,1260,1,0,1988,0
9.05E+05,170,4,3.5,2970,2,0,1997,0
8.00E+05,222,4,2.5,2570,1.5,0,1993,0
839900,128,4,3.5,3810,1,0,2013,0
2.00E+05,194,1,1.5,1010,2,0,2007,0
3.00E+05,413,3,2,1480,1,0,1979,0
5.30E+05,153,3,1.75,1250,1.5,0,1942,0
314950,449,3,2.25,1654,2,0,1995,0
2.55E+05,279,3,1.75,1410,1,0,1960,0
5.50E+05,288,5,2.75,2160,1,0,1950,0
4.35E+05,217,3,1,1400,1,0,1917,0
2.34E+05,327,3,1.75,1420,1,0,1966,0
6.15E+05,282,4,2.25,2500,1,0,1975,0
2.05E+05,252,3,2,1410,1,0,1985,0
3.84E+05,261,4,1.75,2100,1,0,1955,0
3.24E+05,141,3,2.5,1750,2,0,1994,0
6.45E+05,202,3,1.75,2070,1,0,1946,0
5.70E+05,295,3,3.25,1570,2,0,2007,0
3.24E+05,343,3,2.5,1920,2,0,1999,0
2.70E+05,239,2,1,1000,1,0,1943,0
2.90E+05,138,5,1.5,2120,1.5,0,1962,0
2.50E+05,180,3,2,1440,1,0,1965,0
3.42E+05,384,3,1.75,1660,2,0,1990,0
2.55E+05,441,3,1.5,1340,1,0,1958,0
8.00E+05,173,3,2.25,2380,1,0,1972,0
4.51E+05,135,3,1.75,1560,1.5,0,1926,0
9.90E+05,336,4,2.5,2780,1,0,1967,0
288400,139,4,2.5,1860,1,0,1983,0
4.20E+05,433,3,1.5,2390,2,0,1920,1995
3.59E+05,498,2,2.75,1370,2,0,2009,0
3.90E+05,219,4,3,2570,1,0,1988,0
3.00E+05,244,3,2.5,1320,2,0,2005,0
5.45E+05,428,5,2.5,2520,1,0,1981,0
288349,462,3,1,1250,1,0,1972,0
299900,400,3,2.25,1560,1,0,1985,0
8.91E+05,197,4,2,2330,1.5,0,1925,0
1.20E+06,454,3,2,3660,1,0,1947,0
3.78E+05,400,4,2.5,2790,2,0,2004,0
299995,173,2,1,1060,1,0,1951,0
2.53E+05,279,3,2.5,2020,1,0,1994,0
3.50E+05,384,3,2.25,1580,1,0,1979,0
5.65E+05,434,4,3,2020,1.5,0,1900,0
3.15E+05,162,2,1,970,1,0,1908,0
5.70E+05,294,4,3,1490,1.5,0,1915,0
9.71E+05,222,5,3.5,4390,2,0,2005,0
9.15E+05,239,5,2.5,2750,1.5,0,1910,0
4.19E+05,376,4,1.5,2150,1,0,1950,0
2.60E+05,404,4,1.75,1810,1,0,1977,0
1321500,462,3,3,2230,2,0,1990,0
369950,429,3,1,2430,1,0,1977,0
1029900,287,3,2.5,3680,2,0,1994,0
4.35E+05,490,5,1,1410,1.5,0,1929,0
6.01E+05,448,3,1.75,1330,1,0,1958,2002
460500,196,3,1,1490,1,0,1963,0
7.20E+05,140,3,2.5,2020,3,0,2000,0
8.51E+05,475,4,2.5,3130,2,0,1996,0
5.50E+05,246,4,3,2670,2,0,1916,1978
7.00E+05,446,4,1,1980,1.5,0,1920,0
3.23E+05,250,3,1.75,2100,1,0,1963,0
345500,264,3,1,1350,1,0,1944,0
3.78E+05,336,4,1.5,2140,1,0,1959,0
6.50E+05,315,4,2,2208,3,0,1917,0
3.85E+05,467,3,2,1010,1,0,1982,0
4.25E+05,258,2,1,970,1,0,1910,0
2.10E+05,335,4,2,1520,1.5,0,1920,0
6.30E+05,147,4,2.5,2740,2,0,1993,0
3.35E+05,210,3,1.75,1570,1,0,1953,0
196500,175,3,1,1320,1,0,1966,0
582800,134,4,2.75,2550,1,0,1986,0
4.40E+05,173,3,1.75,1560,1,0,1983,0
752500,236,4,2.25,2360,2,0,1974,0
532500,300,3,1.75,1330,2,0,1909,0
2.65E+05,490,3,1,1070,1,0,1950,0
397500,397,3,1.25,1510,1,0,1961,0
524250,204,3,2.5,1710,2,0,1999,0
7.65E+05,128,4,2.75,2790,2,0,1996,0
6.48E+05,217,4,2.5,2620,2,0,2001,0
469500,223,5,2.5,2970,1,0,1969,0
237500,447,3,1.75,1050,1,0,1975,0
2.16E+05,385,3,1,1280,1,0,1956,0
427200,453,3,1,1030,1,0,1963,0
2.80E+05,434,3,2.25,1900,1,0,1977,0
7.18E+05,479,5,3,3070,1,0,1968,0
4.20E+05,433,2,2.75,1760,2,0,2010,0
3.79E+05,258,2,1,930,1,0,1952,0
326100,146,2,1,880,1,0,1942,0
5.35E+05,148,3,2.5,1360,3,0,2003,0
2.83E+05,273,4,2.75,2130,1,0,1992,0
2.60E+05,232,3,1,1480,1.5,0,1940,0
3.99E+05,467,4,1,1500,1.5,0,1951,0
484950,420,3,2.25,1670,2,0,1987,0
6.40E+05,285,4,1.75,2060,1,0,1960,0
5.85E+05,427,4,2.5,2160,1,0,1952,0
6.45E+05,372,4,2,2780,1,0,1955,0
2.53E+05,489,3,2,1490,1,0,1988,0
178500,201,2,1,740,1,0,1953,0
2.91E+05,232,4,2.5,1860,2,0,1991,0
199950,259,2,2.75,1590,1.5,0,1920,0
553500,215,2,1,850,1,0,1922,0
189950,469,2,1,1030,1,0,1981,0
2.89E+05,266,3,2,1850,1,0,1988,0
7.00E+05,481,4,2,1830,2,0,1908,0
2.70E+05,294,3,2,1560,1,0,1967,0
2.58E+05,127,4,1.75,1730,1,0,1977,0
5.30E+05,164,3,2.5,1930,2,0,2005,0
2.45E+05,351,3,2.25,1422,2,0,2012,0
5.63E+05,476,3,2,1380,1.5,0,1917,0
5.15E+05,322,3,2.5,2430,2,0,2001,0
3.25E+05,167,4,2.5,2610,2,0,1987,0
5.40E+05,456,3,2.25,2000,2,0,1996,0
280300,343,2,1,920,1,0,1949,0
4.60E+05,128,4,1.75,1750,1.5,0,1926,0
4.75E+05,345,3,1.75,2020,1,0,1981,0
9.00E+05,162,4,2.25,2460,1,0,1957,0
538200,363,4,3,1780,1,0,1964,0
4.29E+05,251,2,1,1080,1,0,1922,0
164808,205,3,1,1250,1,0,1980,0
5.20E+05,390,4,2.25,1870,2,0,1977,0
4.75E+05,168,3,1.75,1700,1,0,1977,0
2.83E+05,268,4,1.5,1480,1,0,1942,0
321500,454,4,2.5,1930,2,0,2000,0
8.40E+05,209,4,2.75,3130,2,0,1993,0
2.87E+05,468,3,2.25,1370,2,0,1992,0
3.75E+05,155,3,1.75,960,1,0,1962,0
349500,236,3,1.75,1260,1,0,1969,0
446450,225,3,1.5,1480,1,0,1960,0
3.15E+05,160,4,2.5,1930,2,0,1992,0
271310,139,2,1,870,1.5,0,1906,0
3.15E+05,386,4,1,1300,1.5,0,1953,0
2.45E+05,134,3,1.75,1490,1,0,1990,0
543115,428,2,1,1380,1,0,1947,0
9.00E+05,292,4,2,1190,1.5,0,1945,0
2.45E+06,471,4,4.25,4250,2,0,2008,0
5.54E+05,483,2,2,1920,1,0,2003,0
249900,197,3,1.75,2080,1,0,1950,0
7.68E+05,231,3,2.5,3220,2,0,1981,0
9.80E+05,142,4,3,3680,1,0,1967,0
3.95E+05,474,5,2.5,2070,1,0,1962,0
4.15E+05,467,3,1.75,1480,2,0,1995,0
3.80E+05,415,4,2.5,2000,2,0,2003,0
5.66E+05,421,3,2.5,1560,2,0,1999,0
218500,439,2,1,1600,1,0,1949,0
5.50E+05,121,4,2.5,1940,1,0,1976,0
512031,182,3,1.75,1540,1,0,1920,0
197500,440,2,1,820,1,0,1950,0
4.70E+05,195,3,2.25,1780,1,0,1977,0
5.90E+05,436,3,1.75,1560,1,0,1981,0
4.65E+05,441,4,2.25,2210,1,0,1977,0
4.99E+05,257,2,1.75,2040,1,0,1968,0
5.15E+05,236,3,2.25,1920,1,0,1972,2000
716500,309,3,1.75,1930,1,0,1936,0
4.10E+05,136,3,2,1700,1,0,1944,0
8.50E+05,294,4,3.25,3450,2,0,1994,0
1.05E+06,141,4,3.25,3440,2,0,1983,0
6.48E+05,159,4,2.5,2380,2,0,1992,0
6.20E+05,155,4,2.25,2400,1.5,0,1929,0
9.35E+05,397,4,4.5,5670,2,0,2008,0
3.79E+05,442,3,1,1140,1,0,1963,0
6.99E+05,196,3,1.75,1670,1,0,1952,0
5.28E+05,363,4,2.25,1910,1,0,1960,0
4.25E+05,480,3,1.75,1560,1,0,1974,0
249500,173,2,1.75,1500,1,0,1963,0
1035480,196,5,3.25,4475,2,0,2014,0
7.90E+05,224,4,2.75,2840,1,0,1961,0
399950,229,3,1,1020,1,0,1969,0
2.75E+05,293,3,1.5,1410,1,0,1953,0
5.50E+05,387,3,1,1520,1.5,0,1912,0
1.40E+05,308,1,1,730,1,0,1926,0
2.50E+05,205,3,1,1190,1,0,1954,0
3.18E+05,245,3,2.25,1410,2,0,1988,0
5.05E+05,190,2,1,1240,1,0,1962,0
470500,471,5,2.5,2500,1,0,1966,0
3.60E+05,146,3,1,1050,1.5,0,1954,0
1242500,442,4,2.75,2680,1,0,1962,0
9.86E+05,464,3,2.5,2380,1,0,1964,0
5.15E+05,400,2,1,1060,1,0,1906,0
3.20E+05,378,3,1.75,2300,1,0,1939,0
3.10E+05,397,4,3,2010,1,0,1951,0
356700,149,2,1,1090,1,0,1942,0
7.75E+05,476,4,1.75,2320,1,0,1956,0
3.25E+05,475,3,1,1040,1,0,1951,0
2.08E+05,274,4,2.75,1810,1.5,0,1962,0
8.25E+05,238,2,1,1150,1,1,1908,0
5.15E+05,196,3,2.5,2360,1,0,1990,0
4.90E+05,391,3,1.5,1970,1.5,0,1929,0
6.75E+05,139,4,3,2690,1,0,1954,1999
3.60E+05,197,4,2.5,2080,1,0,1962,0
5.50E+05,474,4,2.5,2080,1,0,1962,0
